price,room_bed,room_bath,living_measure,lot_measure,ceil,coast,sight,condition,quality,ceil_measure,zipcode,living_measure15,lot_measure15,furnished,have_basement,Is_renovated,Age_of_house,SN_region,EW_region
485000,3,2.5,1760,3097,2.0,0,0,3,8,1760,98029,1760,3285,0,0,0,23,EN,EE
375000,3,1.0,1870,7671,1.0,0,0,4,8,1720,98177,1460,7679,0,1,0,77,EN,EW
343566,2,1.0,1100,4200,1.0,0,0,3,7,1100,98136,1240,4000,0,0,0,60,MN,EW
344000,2,1.0,1060,3325,1.5,0,0,4,6,770,98115,1820,4275,0,1,0,82,EN,MW
1120000,4,4.0,2530,1774,3.0,0,2,3,9,2100,98119,2160,2400,1,1,0,2,EN,EW
350000,3,2.5,2730,7372,2.0,0,0,3,9,2730,98023,2710,8343,1,0,0,17,MS,EW
313000,3,1.5,1340,7912,1.5,0,0,3,7,1340,98133,1480,7940,0,0,0,59,EN,EW
1620000,4,2.25,2350,17709,2.0,0,0,4,9,2350,98039,3360,19855,1,0,0,38,EN,MW
894000,4,2.5,3800,22029,2.0,0,0,3,9,3800,98053,3170,24979,1,0,0,22,EN,EE
1170000,4,2.25,3080,10487,2.0,0,0,4,9,3080,98040,2480,10607,1,0,0,47,MN,MW
744500,5,2.5,2700,16570,1.0,0,0,4,8,1750,98005,2570,11840,0,1,0,47,EN,ME
512000,2,2.25,1170,1313,3.0,0,0,3,8,1170,98107,1310,1304,0,0,0,7,EN,EW
539000,3,2.5,2830,9972,2.0,0,0,3,9,2830,98019,3557,9159,1,0,0,8,EN,EE
230000,3,2.0,1450,11204,1.0,0,0,3,7,1450,98001,1520,9518,0,0,0,11,MS,MW
551000,3,2.5,2830,5802,2.0,0,0,3,9,2830,98028,2500,5788,1,0,0,13,EN,MW
535000,3,1.0,1290,6859,1.0,0,0,4,7,1290,98136,1560,6369,0,0,0,74,MN,EW
870000,4,3.0,2940,7108,2.0,0,1,3,9,2220,98136,2240,7950,1,1,0,3,MN,EW
600000,4,2.5,3870,50965,2.0,0,0,3,10,3870,98010,2170,65843,1,0,0,8,MS,EE
245000,3,1.0,1380,9875,1.0,0,0,3,7,1380,98168,1200,6250,0,0,0,56,MN,EW
249000,3,1.5,1700,8247,1.0,0,0,3,7,1010,98031,1440,8400,0,1,0,45,MN,ME
660000,3,2.25,2280,6150,2.0,0,2,3,8,2280,98136,1920,6150,0,0,0,30,MN,EW
325000,3,1.0,990,6750,1.0,0,0,4,6,990,98133,1440,6860,0,0,0,67,EN,EW
604000,4,1.75,1490,4485,1.0,0,0,3,8,1350,98199,1380,4846,0,1,0,55,EN,EW
1300000,4,2.25,2860,5658,2.0,0,3,3,10,2130,98199,2700,5221,1,1,0,81,EN,EW
653000,3,2.5,2290,3475,2.0,0,0,3,9,2290,98029,2340,3626,1,0,0,8,MN,EE
582800,4,2.75,2550,7636,1.0,0,0,3,8,1440,98074,2290,8223,0,1,0,28,EN,EE
275900,3,1.75,1380,8400,1.0,0,0,3,7,1380,98003,1540,8400,0,0,0,48,MS,MW
385000,3,1.0,1020,5950,1.0,0,0,3,6,880,98106,1800,5950,0,1,0,65,MN,EW
419500,4,2.5,2550,7200,2.0,0,2,3,7,2550,98056,2560,5715,0,0,0,11,MN,ME
396000,1,1.0,630,5150,1.0,0,0,4,5,630,98117,1390,5150,0,0,0,61,EN,EW
312000,3,2.25,1490,974,2.0,0,0,3,7,1220,98106,1490,1283,0,1,0,5,EN,EW
480000,3,2.5,1590,1431,2.0,0,0,3,8,1060,98144,1620,1548,0,1,0,4,EN,MW
688000,4,3.0,3000,4000,1.5,0,3,3,8,1970,98144,1900,4000,0,1,1,101,EN,MW
1460000,4,3.5,4200,14353,2.0,0,2,3,12,3640,98040,3750,16316,1,1,0,18,MN,MW
304900,4,1.75,2600,11325,1.0,0,0,4,7,1610,98031,1720,11088,0,1,0,45,MS,MW
309950,4,2.5,1770,6666,2.0,0,0,3,7,1770,98023,1780,6666,0,0,0,25,MS,EW
343000,2,1.5,1100,1228,2.0,0,0,3,7,900,98118,1340,1380,0,1,0,8,MN,MW
837700,5,2.75,3010,12611,2.0,0,0,3,10,3010,98052,2890,9456,1,0,0,20,EN,EE
795000,2,1.0,1380,5000,1.5,0,2,3,5,1380,98106,1500,5000,0,0,0,110,EN,EW
150000,2,1.0,890,8100,1.0,0,0,3,6,890,98146,1260,8100,0,0,0,72,MN,EW
468000,4,1.75,2250,8580,1.0,0,0,4,7,1330,98011,2250,10032,0,1,0,56,EN,ME
600000,3,1.0,1040,5000,1.5,0,2,3,7,1040,98107,1440,4400,0,0,0,103,EN,EW
355000,3,1.75,2040,22693,1.0,0,0,4,8,2040,98042,1950,6280,0,0,0,34,MS,ME
1090000,3,2.5,2920,8113,2.0,0,0,3,8,2920,98004,2370,8113,0,0,1,64,EN,ME
790000,4,1.75,1820,6137,1.5,0,3,4,7,1690,98107,2130,5100,0,1,0,104,EN,EW
350000,2,1.0,1070,2880,1.0,0,0,3,7,1070,98102,2030,2880,0,0,0,113,EN,MW
345000,2,1.0,1080,4000,1.0,0,0,3,7,1080,98117,1530,4240,0,0,0,74,EN,EW
385000,4,3.0,2120,13000,2.0,0,0,4,8,2120,98059,2180,11440,0,0,0,36,MN,ME
250000,4,1.75,1510,5500,1.5,0,0,3,7,1510,98106,1320,6431,0,0,0,94,MN,EW
413252,3,0.75,1110,3960,1.0,0,0,3,7,1110,98117,1610,5530,0,0,0,64,EN,EW
239000,4,2.0,1370,8837,1.5,0,0,3,7,1370,98188,1360,9000,0,0,0,59,MN,MW
452000,4,1.0,1210,3760,1.5,0,0,3,6,1210,98103,1540,3800,0,0,0,114,EN,EW
228000,3,1.0,1000,16376,1.0,0,0,3,7,1000,98059,1420,16192,0,0,0,55,MN,ME
950000,4,1.75,3100,21303,1.0,0,1,4,9,3100,98075,3480,9697,1,0,0,52,EN,EE
315000,3,1.0,1010,7500,1.0,0,0,4,7,1010,98074,1250,10000,0,0,0,39,EN,EE
545000,6,1.75,1820,6250,1.0,0,0,3,7,1130,98116,1820,5750,0,1,0,60,EN,EW
346500,5,2.5,2020,8250,1.0,0,0,4,8,1430,98058,1680,8959,0,1,0,37,MN,ME
588000,3,1.0,1910,8167,1.0,0,0,4,8,1270,98117,1500,6816,0,1,0,64,EN,EW
1900000,3,2.5,2830,4334,3.0,1,4,3,10,2830,98074,2830,38211,1,0,0,9,EN,EE
613000,3,2.25,1960,10385,1.0,0,0,3,8,1960,98008,2800,12632,0,0,0,26,EN,ME
498000,4,2.75,2270,7375,1.0,0,0,4,7,1290,98034,1750,7760,0,1,0,41,EN,ME
590000,4,3.5,3100,15842,2.0,0,0,3,8,2400,98028,2200,19400,0,1,0,19,EN,MW
900000,3,3.25,3870,33980,2.0,0,0,3,10,3150,98006,3590,10750,1,1,0,24,EN,ME
447000,2,1.0,1320,8380,1.0,0,0,3,7,1320,98177,1290,8025,0,0,0,61,EN,EW
279000,4,2.0,2200,7700,1.0,0,0,3,7,1100,98058,1790,7700,0,1,0,35,MN,ME
785000,5,3.25,3660,11995,2.0,0,2,3,10,3660,98065,3320,11241,1,0,0,8,MN,EE
445000,2,1.0,840,3840,1.0,0,0,4,7,840,98117,1310,3840,0,0,0,88,EN,EW
245000,3,2.5,1600,4271,2.0,0,0,3,7,1600,98038,1520,3225,0,0,0,12,MS,EE
650000,6,4.5,3900,9100,2.0,0,0,3,8,2870,98052,2080,9216,0,1,0,35,EN,ME
320000,4,1.5,2220,6811,1.0,0,0,4,7,1270,98056,1800,7350,0,1,0,53,MN,ME
796000,3,1.0,1980,3243,1.5,0,0,3,8,1980,98102,1380,1249,0,0,0,102,EN,MW
830000,2,1.0,1150,6000,1.0,0,1,4,7,710,98033,2450,7200,0,1,0,94,EN,MW
475000,6,3.0,3470,117612,1.5,0,0,3,7,3470,98028,2120,17100,0,0,0,90,EN,MW
255544,3,1.0,1360,6186,1.5,0,0,4,6,760,98133,1610,7453,0,1,0,74,EN,EW
176000,2,1.0,770,5200,1.0,0,0,5,6,770,98042,1150,5330,0,0,0,45,MS,EE
458400,4,2.5,1910,10300,1.0,0,0,3,8,1910,98177,1910,7750,0,0,1,93,EN,EW
980000,3,2.25,2390,4590,2.0,0,0,3,8,2090,98105,2280,5179,0,1,1,73,EN,MW
225000,3,2.5,1020,2040,2.0,0,0,3,7,720,98106,1060,1478,0,1,0,11,MN,EW
560000,3,1.5,2790,6900,1.0,0,2,3,8,1700,98125,2410,8100,0,1,0,59,EN,MW
770000,4,2.75,3820,26300,2.0,0,0,3,9,2850,98028,1860,12136,1,1,0,0,EN,MW
194990,6,2.5,1560,7144,1.0,0,0,3,6,1060,98118,1300,6232,0,1,0,101,MN,MW
1010000,4,2.5,2980,16263,2.0,0,0,3,9,2980,98006,2730,10018,1,0,0,25,MN,ME
294000,4,2.5,2210,8465,1.0,0,0,3,8,1490,98092,2210,7917,0,1,0,24,MS,MW
898500,4,2.75,2890,5000,1.5,0,0,3,8,1990,98117,1080,3750,0,1,1,103,EN,EW
256900,3,2.5,1720,3951,2.0,0,0,3,7,1720,98031,1720,3605,0,0,0,23,MS,ME
350000,1,1.0,900,6380,1.0,0,0,3,6,900,98125,1830,6380,0,0,0,67,EN,MW
459000,2,2.25,1010,1107,2.0,0,0,3,8,710,98119,1140,1531,0,1,0,9,EN,EW
385000,3,1.75,1180,10541,1.0,0,0,4,7,940,98074,1230,10879,0,1,0,33,EN,EE
640000,4,2.5,2210,7722,2.0,0,0,3,9,2210,98075,2970,8683,1,0,0,16,EN,EE
280927,4,2.25,2070,7350,2.0,0,0,4,8,2070,98032,2080,7210,0,0,0,37,MS,MW
525000,3,2.5,2200,4544,2.0,0,0,3,8,2200,98065,2400,5431,0,0,0,15,MN,EE
475000,3,1.75,2490,7210,1.0,0,0,3,7,1290,98034,1610,7210,0,1,0,43,EN,ME
580000,3,2.25,1940,5980,1.0,0,0,3,7,1520,98027,1910,6309,0,1,0,27,MN,EE
480000,4,1.0,2080,5500,1.0,0,0,3,7,1040,98117,1280,4000,0,1,0,73,EN,EW
485000,4,1.75,2560,43995,2.0,0,0,4,7,2560,98052,2560,14764,0,0,0,53,EN,EE
319500,4,2.5,2730,4962,2.0,0,0,3,8,2730,98002,2150,3802,0,0,0,9,MS,MW
855000,3,2.0,3120,9400,1.0,0,0,5,9,1820,98006,2770,9500,1,1,0,36,EN,ME
659000,3,1.5,1540,5040,2.0,0,0,3,8,1540,98122,1590,3600,0,0,0,107,EN,MW
838300,6,2.5,3760,12978,1.0,0,0,3,9,2360,98117,2300,7362,1,1,0,47,EN,EW
1310000,4,3.75,3490,5625,2.0,0,0,3,9,2610,98103,1940,5000,1,1,0,0,EN,EW
659000,2,1.75,1180,904,2.0,0,0,3,10,780,98102,1380,3610,1,1,0,0,EN,EW
537000,3,2.5,1550,12920,2.0,0,0,5,7,1550,98033,2610,10800,0,0,0,15,EN,ME
502000,4,1.75,1920,3844,1.0,0,0,3,7,1170,98133,1480,3844,0,1,0,48,EN,EW
697000,4,3.0,2820,2850,1.5,0,0,5,7,1860,98117,1570,4500,0,1,0,86,EN,EW
393000,4,1.75,1790,11801,1.0,0,0,4,8,1790,98056,2000,12988,0,0,0,41,MN,ME
299990,2,1.0,1570,125452,1.0,0,3,4,7,1570,98022,1660,46119,0,0,0,61,ES,EE
589950,3,2.0,2080,12094,2.0,0,0,4,8,2080,98052,2230,12204,0,0,0,32,EN,ME
785000,4,3.5,3070,4684,2.0,0,0,3,10,2190,98027,2290,2664,1,1,0,5,MN,EE
380000,4,2.5,2320,10079,2.0,0,0,3,7,2320,98038,2010,7438,0,0,0,21,MS,EE
625000,3,2.5,1730,1301,3.0,0,0,3,9,1730,98103,1330,1240,1,0,0,3,EN,EW
431500,2,2.0,1370,4866,1.0,0,0,3,8,1370,98053,1365,4784,0,0,0,9,EN,EE
135000,4,1.0,1460,18599,1.5,0,0,3,5,1460,98146,1320,8100,0,0,0,75,MN,EW
577000,3,2.25,2370,7878,2.0,0,0,3,8,2370,98034,1870,7766,0,0,0,30,EN,ME
250000,3,2.0,1430,7280,1.0,0,0,3,7,990,98030,1430,7280,0,1,0,34,MS,ME
280300,2,1.0,920,5000,1.0,0,0,4,6,490,98103,1500,5000,0,1,0,65,EN,EW
500000,4,2.5,2960,5027,2.0,0,0,3,7,2960,98065,2760,5500,0,0,0,15,MN,EE
540000,4,2.5,1780,4169,2.0,0,0,3,8,1780,98029,1830,4164,0,0,0,20,EN,EE
366350,4,1.0,1680,5043,1.5,0,0,4,6,1680,98118,1560,5765,0,0,0,104,MN,MW
351000,1,0.75,930,6600,1.0,0,0,3,6,930,98125,1590,6600,0,0,0,91,EN,MW
445000,3,1.75,1850,16863,1.0,0,0,4,7,1280,98034,1790,9000,0,1,0,34,EN,MW
308625,2,2.0,1500,1408,3.0,0,0,3,7,1500,98133,1500,1245,0,0,0,15,EN,EW
394000,3,2.5,2550,5349,2.0,0,0,3,7,2550,98038,2640,5400,0,0,0,11,MS,EE
715000,2,2.5,2160,5581,1.0,0,0,3,8,2160,98053,2315,5652,0,0,0,12,EN,EE
185850,3,1.5,1630,11662,1.0,0,0,3,7,1630,98188,1700,11662,0,0,1,72,MN,MW
544900,3,2.5,1990,4936,2.0,0,0,3,8,1990,98075,2250,4815,0,0,0,10,EN,EE
425000,3,2.75,3370,13929,2.0,0,0,3,9,2650,98092,2150,14048,1,1,0,29,MS,ME
737000,3,2.5,2300,7800,2.0,0,2,3,9,2300,98052,2300,8187,1,0,0,18,EN,ME
339000,3,1.0,1100,4128,1.0,0,0,4,7,720,98126,1510,4538,0,1,0,72,MN,EW
622000,4,1.75,2680,6120,1.0,0,0,5,8,1340,98117,2320,6840,0,1,0,55,EN,EW
549950,4,2.5,2720,13500,1.0,0,0,3,8,1510,98007,2510,12350,0,1,0,45,EN,ME
909000,4,2.5,3680,11648,2.0,0,0,3,10,3680,98006,2830,11251,1,0,0,28,EN,ME
577000,3,2.5,2060,5750,1.0,0,0,3,7,1330,98116,1920,5750,0,1,0,38,EN,EW
2180000,6,2.75,4710,11000,2.0,0,3,3,10,3690,98105,2950,5300,1,1,0,83,EN,MW
305000,3,2.5,1320,2480,2.0,0,0,3,7,1320,98118,1320,3240,0,0,0,10,MN,MW
1860000,5,3.25,5570,9600,2.0,0,0,5,9,3860,98105,3170,10400,1,1,0,62,EN,MW
329800,4,2.5,2080,7047,2.0,0,0,3,8,2080,98092,2580,7227,0,0,0,19,MS,MW
465000,2,1.5,1450,27075,1.0,0,0,3,7,1450,98133,1890,10599,0,0,0,75,EN,EW
1390000,4,3.25,4860,181319,2.5,0,0,3,9,4860,98074,3850,181319,1,0,0,22,EN,EE
900000,4,2.5,3510,6745,2.0,0,0,3,10,3510,98075,3320,8370,1,0,0,17,EN,EE
999000,3,2.75,2830,505166,1.0,1,3,4,8,1830,98070,2120,21988,0,1,0,52,MS,EW
285000,4,2.25,1830,8734,2.0,0,0,4,7,1830,98030,1870,7212,0,0,0,23,MS,ME
249000,3,2.0,1360,6082,1.0,0,0,3,7,1360,98042,1360,6987,0,0,0,21,MS,ME
317000,5,2.5,2360,11375,1.0,0,0,4,7,1180,98178,1160,7800,0,1,0,52,MN,MW
506000,5,3.0,2430,8000,1.0,0,0,4,7,1370,98008,1770,8000,0,1,0,57,EN,ME
840000,4,3.5,3840,85728,2.0,0,0,3,11,3840,98014,2430,42643,1,0,0,16,EN,EE
625000,3,2.5,2180,5000,1.0,0,0,4,8,1240,98116,2000,5000,0,1,0,37,EN,EW
837500,4,2.5,2700,9320,2.0,0,0,4,8,2700,98033,2120,8056,0,0,0,20,EN,ME
530000,3,1.75,1550,3680,1.0,0,0,3,7,1050,98117,1560,4000,0,1,0,87,EN,EW
380000,3,2.5,2280,10255,2.0,0,0,4,8,2280,98058,2310,10094,0,0,0,30,MN,ME
580000,4,2.5,2130,35752,1.0,0,0,3,8,1490,98075,3030,34000,0,1,0,34,EN,EE
795000,5,3.5,3330,3705,2.0,0,0,3,9,2610,98006,2810,3971,1,1,0,6,EN,ME
1240000,5,3.5,5430,10327,2.0,0,2,3,10,4010,98006,4340,10324,1,1,0,7,MN,ME
685000,5,2.5,1900,7843,2.0,0,0,5,7,1900,98008,1900,7350,0,0,0,49,EN,ME
875000,4,2.5,3230,256132,2.0,0,0,3,9,3230,98053,3080,217800,1,0,0,9,EN,EE
515000,5,3.5,2310,5249,2.0,0,0,3,8,1560,98118,1900,7296,0,1,0,15,MN,MW
228000,0,1.0,390,5900,1.0,0,0,2,4,390,98118,2170,6000,0,0,0,61,MN,MW
557800,4,1.75,1550,6000,1.0,0,0,5,7,1550,98199,1550,6000,0,0,0,71,EN,EW
208000,3,1.75,1070,7200,1.0,0,0,3,7,1070,98010,1480,7200,0,0,0,20,MS,EE
345000,3,2.25,2730,9388,1.0,0,0,3,7,1390,98030,2255,5701,0,1,0,39,MS,ME
1090000,4,3.0,3410,6541,2.0,0,2,3,9,2680,98126,2300,6345,1,1,0,7,MN,EW
510000,5,1.5,1550,9750,1.0,0,0,4,7,1550,98033,1970,9750,0,0,0,48,EN,ME
810000,3,2.5,2610,8481,2.0,0,0,3,10,2610,98006,3140,10008,1,0,0,22,MN,ME
940000,4,2.0,2490,9525,2.0,0,0,5,9,2490,98040,2770,9525,1,0,0,46,EN,MW
607500,5,1.75,2220,6000,1.5,0,0,3,7,1420,98199,1550,1715,0,1,0,91,EN,EW
1210000,4,2.25,3270,6000,2.0,0,0,5,8,2180,98122,2880,6000,0,1,0,105,EN,MW
650000,4,2.25,2330,7220,2.0,0,1,3,8,1600,98177,2220,9100,0,1,0,27,EN,EW
339275,3,1.5,1590,7260,1.0,0,0,3,7,1080,98133,1590,7594,0,1,0,50,EN,EW
428000,2,2.0,1350,3900,1.0,0,0,3,8,1350,98053,1440,3900,0,0,0,11,EN,EE
312000,4,2.0,1890,8362,1.0,0,0,3,7,1890,98188,1600,9257,0,0,0,48,MN,MW
386000,4,2.5,2810,11897,2.0,0,0,3,8,2810,98092,1770,4240,0,0,0,11,MS,ME
725000,6,3.0,2480,12000,2.0,0,0,3,8,2480,98007,2220,8580,0,0,0,43,EN,ME
361000,3,1.0,1040,6720,1.5,0,0,3,7,1040,98155,1880,11407,0,0,0,64,EN,MW
349500,3,1.0,1400,3538,1.0,0,0,3,7,800,98118,1620,6331,0,1,0,62,MN,MW
566000,4,2.25,2170,7737,2.0,0,0,3,8,2170,98074,1850,8869,0,0,0,27,EN,EE
735000,6,2.75,3360,84506,1.0,0,0,5,7,2040,98052,2190,43124,0,1,0,53,EN,ME
325000,3,2.75,2200,7000,1.0,0,0,4,7,1280,98058,1670,7000,0,1,0,37,MN,ME
424950,4,3.25,3266,5398,2.0,0,0,3,8,3266,98023,3087,5152,0,0,0,0,MS,EW
920000,4,2.5,3550,10233,2.0,0,0,3,9,3550,98027,3310,9157,1,0,0,18,MN,EE
800000,3,2.25,1620,4500,2.0,0,0,4,8,1620,98119,1210,4320,0,0,0,88,EN,EW
149000,3,1.0,1090,2800,1.0,0,0,3,6,1090,98092,1040,2960,0,0,0,45,MS,ME
551000,4,2.75,2170,5988,2.0,0,0,3,8,2170,98155,1170,8147,0,0,0,0,EN,MW
500000,2,1.0,930,3200,1.0,0,0,3,7,930,98122,1690,3840,0,0,0,111,EN,MW
414950,4,1.75,2200,8545,1.0,0,0,4,7,1100,98133,1940,9315,0,1,1,96,EN,EW
445000,3,1.5,1310,1266,2.0,0,0,3,8,1120,98116,1310,1378,0,1,0,12,EN,EW
272500,3,2.0,1410,7622,1.0,0,0,4,7,1410,98058,1830,8330,0,0,0,31,MN,ME
832500,4,2.5,3450,35100,2.0,0,0,3,10,3450,98052,3110,35894,1,0,0,27,EN,ME
560000,3,2.0,2870,95396,1.0,0,0,4,9,1350,98027,2870,102366,1,1,0,34,MN,EE
659950,4,2.75,3550,9400,2.0,0,0,3,9,3550,98059,3550,9421,1,0,0,0,MN,ME
1870000,5,4.0,4510,15175,2.0,0,0,3,10,4510,98040,3510,13500,1,0,1,45,MN,MW
141800,2,1.0,930,4743,1.0,0,0,4,5,930,98056,930,4779,0,0,0,72,MN,ME
1000000,5,2.5,4670,15857,2.0,0,0,3,11,4670,98074,3810,14824,1,0,0,16,EN,EE
330000,2,1.0,1160,32251,1.0,0,0,3,6,580,98010,1160,33656,0,1,1,51,MS,EE
427500,4,2.5,2010,6294,2.0,0,0,3,7,2010,98028,1870,4394,0,0,0,15,EN,MW
205950,3,1.0,1490,8239,1.0,0,0,4,6,1490,98023,1200,8470,0,0,0,51,MS,EW
1880000,3,2.75,2620,17919,1.0,0,1,4,9,2620,98039,3400,14400,1,0,0,65,EN,MW
920000,3,1.0,1410,9656,1.0,0,0,3,7,960,98004,2410,9384,0,1,0,62,EN,MW
843500,3,2.5,3560,11448,2.0,0,0,3,11,3560,98052,3290,11506,1,0,0,17,EN,EE
380000,2,1.0,700,4836,1.0,0,0,4,6,700,98125,1190,7050,0,0,0,88,EN,MW
2050000,4,3.0,4280,18834,1.0,0,4,5,11,2180,98116,2490,8858,1,1,0,43,EN,EW
400000,3,1.75,1050,6150,1.5,0,0,4,6,950,98116,1360,6150,0,1,0,86,EN,EW
825500,3,2.5,2780,11964,2.0,0,0,3,9,2780,98034,1760,9640,1,0,0,5,EN,MW
920000,3,3.25,3660,66211,2.0,0,0,3,10,3660,98038,3660,107153,1,0,0,11,MN,EE
388000,4,2.5,2090,5040,2.0,0,0,3,9,2090,98055,1430,12000,1,0,0,0,MN,MW
579950,4,2.75,2460,8643,2.0,0,0,3,9,2460,98059,3110,8626,1,0,0,4,MN,ME
250000,3,2.5,1650,2802,2.0,0,0,3,7,1650,98055,1490,2084,0,0,0,10,MN,ME
437500,3,2.0,1760,2875,2.0,0,2,3,7,1290,98126,1760,4830,0,1,0,26,EN,EW
490000,3,1.75,1920,5405,1.0,0,2,4,7,960,98126,1190,5405,0,1,0,67,EN,EW
555000,4,1.75,1760,94525,1.5,0,0,3,7,1760,98075,3030,34848,0,0,0,26,EN,EE
485000,3,1.0,1250,7200,1.0,0,0,3,7,1250,98008,1430,7400,0,0,0,51,EN,ME
385000,3,1.75,1340,3850,1.0,0,0,4,7,1340,98125,1540,7645,0,0,0,55,EN,MW
560000,2,1.75,970,4233,1.0,0,0,4,7,970,98199,1340,4233,0,0,0,70,EN,EW
346100,3,2.5,1400,2036,2.0,0,0,3,7,1400,98136,1500,2036,0,0,0,11,MN,EW
699000,3,3.5,3200,10344,2.0,0,0,3,10,3200,98011,2550,20152,1,0,0,8,EN,MW
505000,2,2.25,1060,1209,2.0,0,0,3,8,940,98102,1300,1169,0,1,0,8,EN,MW
303210,4,2.5,2009,5000,2.0,0,0,3,8,2009,98092,2009,5182,0,0,0,0,MS,ME
400950,4,2.5,2578,4554,2.0,0,0,3,9,2578,98092,2647,4554,1,0,0,0,MS,ME
967500,3,3.75,3250,5797,2.0,0,2,4,8,2370,98199,1840,5797,0,1,0,63,EN,EW
230000,3,1.0,1020,12289,1.0,0,0,4,7,1020,98058,1300,9894,0,0,0,47,MN,ME
785000,4,2.75,2900,17400,1.0,0,0,4,8,2410,98052,2620,12240,0,1,0,36,EN,ME
1230000,4,2.5,3180,10319,2.0,0,0,4,11,3180,98040,3130,12120,1,0,0,28,MN,MW
760000,4,2.5,3120,8792,2.0,0,0,4,9,3120,98029,2150,7688,1,0,0,23,EN,EE
276000,3,1.0,870,8040,1.0,0,0,3,7,870,98177,1440,8040,0,0,0,61,EN,EW
824000,7,4.25,3670,4000,2.0,0,1,3,8,2800,98199,2010,4000,0,1,0,50,EN,EW
753000,4,2.5,3060,8167,2.0,0,0,3,9,3060,98029,2930,4800,1,0,0,9,MN,EE
469950,4,2.75,2530,14178,2.0,0,0,3,8,2530,98019,2530,14055,0,0,0,17,EN,EE
216000,3,1.0,1730,7950,1.0,0,0,4,7,1180,98198,1830,8890,0,1,0,53,MS,MW
407185,3,1.75,1860,48076,1.5,0,0,4,8,1860,98070,1410,23066,0,0,0,85,MN,EW
1100000,3,2.5,2200,20000,1.0,0,1,3,7,1400,98004,3050,11775,0,1,0,62,EN,ME
350000,3,1.0,1010,11244,1.0,0,0,4,7,1010,98155,1220,11242,0,0,0,67,EN,MW
320000,3,2.5,1820,1855,2.0,0,0,3,8,1570,98166,1470,6900,0,1,0,6,MN,EW
262000,4,1.5,1840,9009,2.0,0,0,3,7,1840,98198,1390,8025,0,0,0,50,MN,MW
330000,3,2.0,1400,218252,1.0,0,0,3,7,1400,98019,2230,218222,0,0,0,18,EN,EE
850000,4,3.75,3890,22000,2.0,0,0,3,10,3890,98027,1610,23142,1,0,0,8,MN,EE
440000,5,3.0,2730,6000,1.0,0,0,3,8,1470,98178,2590,6000,0,1,0,35,MN,MW
399000,3,1.75,1170,8148,1.0,0,0,3,7,1170,98155,1200,8147,0,0,0,62,EN,MW
740000,4,3.5,3760,57063,2.0,0,0,3,9,2950,98053,2870,28945,1,1,0,16,EN,EE
335000,4,2.5,2610,4781,2.0,0,0,3,8,2610,98001,2583,4796,0,0,0,5,MS,MW
124000,3,1.0,1080,6250,1.0,0,0,2,5,1080,98168,1070,6250,0,0,0,64,MN,EW
615000,4,1.75,2300,11700,1.0,0,0,4,9,1960,98052,2840,12000,1,1,0,37,EN,EE
2210000,3,2.5,3430,10177,2.0,0,0,3,10,3430,98034,3110,12339,1,0,0,1,EN,MW
334950,4,2.5,2410,7846,2.0,0,0,3,8,2410,98003,2380,7914,0,0,0,22,MS,MW
488800,4,2.25,2170,9665,1.0,0,0,4,8,1300,98006,2170,12054,0,1,0,38,MN,ME
440000,3,1.75,2030,17100,1.0,0,0,4,7,2030,98166,1950,14400,0,0,0,61,MN,EW
330000,4,2.5,2340,11784,2.0,0,0,3,9,2340,98042,2250,10760,1,0,0,17,MS,ME
515100,3,2.5,2074,4900,2.0,0,0,3,8,2074,98034,1840,7382,0,0,0,17,EN,MW
595000,5,2.75,3740,6750,1.0,0,0,4,8,1980,98028,2620,7920,0,1,0,37,EN,MW
359000,4,2.5,2160,4500,2.0,0,0,3,7,2160,98056,2160,4496,0,0,0,13,MN,ME
550700,2,2.25,1190,1499,2.0,0,0,3,9,1100,98105,1430,1332,1,1,0,11,EN,MW
445000,4,2.5,2360,81892,1.0,0,0,3,8,2360,98042,1730,18096,0,0,0,14,MS,ME
279000,3,1.0,1010,7903,1.0,0,0,3,6,1010,98155,1010,7903,0,0,0,67,EN,MW
1680000,4,3.75,4490,34982,2.0,0,0,3,12,4490,98005,4470,37525,1,0,0,16,EN,ME
544000,4,2.5,2340,6973,2.0,0,0,3,8,1930,98065,2950,6908,0,1,0,10,MN,EE
360000,3,2.5,2150,14092,2.0,0,0,3,8,2150,98058,2400,10699,0,0,0,24,MN,ME
278000,4,2.5,1850,6037,2.0,0,0,3,7,1850,98030,1860,6037,0,0,0,23,MS,ME
884900,7,4.75,5370,10800,1.5,0,0,3,8,5370,98040,2310,10910,0,0,0,48,MN,MW
253000,3,2.0,1290,7372,1.0,0,0,5,7,1290,98042,1290,7366,0,0,0,24,MS,EE
440000,3,2.25,1880,7989,1.0,0,0,3,7,1280,98125,1820,7414,0,1,0,32,EN,MW
810000,4,3.5,4170,4322,2.0,0,0,3,9,2940,98074,2970,4922,1,1,0,9,EN,EE
817500,3,3.25,3230,7639,2.0,0,0,3,10,3230,98074,3230,7772,1,0,0,15,EN,EE
412133,2,1.0,920,4400,1.0,0,0,3,7,920,98103,1560,4600,0,0,0,66,EN,EW
325000,1,1.0,730,1942,1.0,0,0,3,7,730,98144,1020,2044,0,0,0,5,EN,MW
606000,3,2.0,1980,7680,1.5,0,0,4,6,1070,98033,1330,8704,0,1,0,104,EN,ME
